Serial,hours_per_day,tot_wellbeing,sex,minority,deprived
1018271,4,58,male,1,0
1018272,6,55,male,0,0
1018273,2,48,male,0,0
1018280,2.5,48,male,0,0
1018290,1.5,56,male,0,0
1018291,2.5,55,male,0,0
1018292,5,37,male,0,0
1018293,3.5,61,male,0,0
1018294,5,54,male,0,0
1018295,3,54,male,0,0
1018297,2,51,male,1,0
1018299,1.25,43,male,0,0
1018300,7,61,male,0,0
1018302,7,45,male,0,0
1018305,5.5,42,male,0,0
1018306,5.5,48,male,0,0
1018307,5.5,52,male,0,0
1018309,2,51,male,0,0
1018311,2.5,51,male,0,0
1018316,1.25,53,male,0,0
1018321,5.5,45,male,0,0
1018324,7,59,male,0,0
1018325,4.5,52,male,0,0
1018326,2.5,70,male,0,0
1018327,3,56,male,0,0
1018329,7,44,male,0,0
1018330,6,57,male,0,0
1018331,1.5,49,male,0,0
1018333,6,57,male,0,0
1018334,2,40,male,0,0
1018335,1.5,63,male,0,0
1018336,5.5,51,male,0,0
1018337,3.5,59,male,0,0
1018338,3.5,43,male,0,0
1018339,7,46,male,0,0
1018340,1.5,46,male,0,0
1018342,5,61,male,0,0
1018343,4,55,male,0,0
1018350,2.5,64,male,0,0
1018352,4,27,male,0,0
1018353,3,42,male,0,0
1018357,4,53,male,0,0
1018358,6,61,male,0,0
1018361,3,43,male,0,0
1018362,6,55,male,0,0
1018363,2,47,male,0,0
1018364,3,53,male,0,0
1018367,3.5,56,male,0,0
1018368,2.5,54,male,0,0
1018370,6,54,male,0,0
1018375,3,41,male,0,0
1018376,6,57,male,0,0
1018377,5.5,53,male,0,0
1018378,6,55,male,0,0
1018379,5,46,male,1,0
1018380,3,70,male,0,0
1018381,5,47,male,0,0
1018383,7,43,male,0,0
1018390,4,51,male,0,0
1018396,7,54,female,1,1
1018408,4,38,male,1,0
1018409,1.25,56,male,1,0
1018410,2,41,male,1,0
1018411,1.5,48,male,1,0
1018412,6,41,male,1,0
1018413,7,41,male,1,0
1018415,2,47,male,1,0
1018417,3,53,male,1,0
1018418,5.5,48,male,1,0
1018421,4.5,52,male,1,0
1018422,3,52,male,1,0
1018423,2.5,48,male,1,0
1018425,2,57,male,1,0
1018427,2.5,43,male,1,0
1018429,6,51,male,1,0
1018432,1.5,52,male,1,0
1018433,7,49,male,1,0
1018435,2,66,male,1,0
1018436,2.5,54,male,1,0
1018437,2.75,48,male,1,0
1018438,3.5,45,male,1,0
1018439,2,60,male,1,0
1018440,7,56,male,1,0
1018442,6,43,male,1,0
1018443,7,39,female,1,1
1018444,7,64,female,1,1
1018446,7,24,female,0,0
1018447,7,47,female,0,0
1018448,7,41,female,0,0
1018449,7,31,female,0,0
1018450,2.5,42,female,0,0
1018451,2.5,50,female,0,0
1018452,2,55,female,0,0
1018454,1.5,38,female,0,0
1018456,4,29,female,0,0
1018457,5.5,51,female,0,0
1018458,3,46,female,0,0
1018459,7,45,female,0,0
1018461,3,58,female,0,0
1018462,3.5,50,female,0,0
1018463,7,43,female,0,0
1018464,5.5,36,female,0,0
1018465,4.5,54,female,1,0
1018466,3,46,female,0,0
1018467,4,41,female,0,0
1018468,6.5,47,female,0,0
1018469,7,36,female,0,0
1018470,7,14,female,0,0
1018471,7,44,female,0,0
1018472,1.5,35,female,0,0
1018473,7,47,female,0,0
1018474,6.5,46,female,0,0
1018475,2.25,38,female,0,0
1018476,7,42,female,0,0
1018477,4,46,female,0,0
1018478,3.5,41,female,0,0
1018481,3.5,50,female,0,0
1018482,1.5,46,female,0,0
1018484,4,47,female,1,0
1018486,7,35,female,0,0
1018487,1.5,49,female,0,0
1018489,1.5,41,female,0,0
1018490,3.5,38,female,0,0
1018493,4,48,female,0,0
1018494,2.75,18,female,0,0
1018497,5,44,female,0,0
1018499,7,42,female,0,0
1018500,6,39,female,0,0
1018501,6,56,female,0,0
1018503,4.5,47,female,0,0
1018504,6.5,61,female,0,0
1018505,3.5,70,female,0,0
1018506,7,65,female,1,0
1018508,2.5,55,female,1,0
1018509,4.5,43,female,0,0
1018511,6,40,female,0,0
1018513,7,49,female,0,0
1018514,6.5,55,female,0,0
1018515,5,51,female,0,0
1018516,5.5,57,female,0,0
1018517,4.5,47,female,0,0
1018518,6,46,female,0,0
1018520,6,39,female,0,0
1018522,5,23,female,0,0
1018523,1.5,52,female,0,0
1018524,1.5,46,female,0,0
1018525,5.5,49,female,0,0
1018526,3.5,55,female,0,0
1018527,7,29,female,0,0
1018529,2.5,35,female,0,0
1018531,3,47,female,0,0
1018532,2,46,female,0,0
1018534,4,33,female,0,0
1018535,3,30,female,0,0
1018536,6,46,female,0,0
1018537,6,52,female,0,0
1018538,5,48,female,0,0
1018539,6,52,female,0,0
1018543,2.5,52,female,0,0
1018545,3.5,46,female,0,0
1018546,2.5,47,female,0,0
1018547,7,49,female,0,0
1018548,7,49,female,0,0
1018549,2.5,47,female,0,0
1018550,3,48,female,0,0
1018551,7,30,female,0,0
1018552,7,35,female,0,0
1018553,7,45,female,0,0
1018554,6.5,41,female,0,0
1018555,3,51,female,0,0
1018559,1.25,47,female,0,0
1018560,5,44,female,0,0
1018564,6,30,female,0,1
1018565,5,48,female,0,1
1018566,6,50,female,0,1
1018567,5.5,36,female,0,1
1018568,3.5,36,female,0,1
1018569,4,48,female,0,1
1018571,2.25,56,female,1,1
1018572,7,56,female,0,1
1018573,7,42,female,0,1
1018574,6.5,39,female,0,1
1018575,7,40,female,0,1
1018576,7,52,female,0,1
1018577,5,46,female,0,1
1018578,5,57,female,0,1
1018579,2.5,58,female,0,1
1018581,4.5,45,female,0,1
1018582,3,45,female,0,1
1018584,6.5,28,female,0,1
1018586,3,41,female,0,1
1018587,4.5,35,female,0,1
1018588,3.5,44,female,0,1
1018589,7,54,female,0,1
1018590,7,30,female,0,1
1018591,4.5,40,female,1,1
1018592,2.5,67,female,0,1
1018593,6,37,female,1,1
1018598,2.5,42,female,0,1
1018599,7,51,female,0,1
1018600,6,50,female,0,1
1018603,6,42,female,1,1
1018604,7,43,female,1,1
1018606,7,39,female,0,1
1018607,4,34,female,0,1
1018609,2.5,38,female,1,1
1018610,7,49,female,0,1
1018611,4.5,46,female,1,1
1018612,2.5,45,female,1,1
1018613,5,48,female,0,1
1018614,2,53,female,0,1
1018615,7,43,female,0,1
1018616,7,52,female,0,1
1018619,1.5,47,female,0,1
1018620,3.5,62,female,0,1
1018621,7,27,female,0,1
1018623,5,37,female,0,1
1018624,3,54,female,0,1
1018625,7,46,female,0,1
1018629,7,51,female,1,1
1018631,7,29,female,1,0
1018633,7,57,female,0,0
1018634,2.5,38,female,0,0
1018635,3.5,45,female,0,0
1018637,5.5,38,female,0,0
1018638,5.5,50,female,0,0
1018639,4,36,female,0,0
1018640,7,45,female,0,0
1018641,3.5,26,female,0,0
1018644,7,40,female,0,0
1018645,7,43,female,0,0
1018646,4.5,42,female,0,0
1018647,7,40,female,0,0
1018649,5,57,female,0,0
1018650,2.5,45,female,0,0
1018651,4.5,49,female,0,0
1018653,2.5,39,female,0,0
1018654,3,37,female,0,0
1018655,4.5,37,female,0,0
1018658,5,43,female,0,0
1018659,2.5,52,female,0,0
1018660,1.5,41,female,0,0
1018661,1.5,56,female,0,0
1018662,3,41,female,0,0
1018664,5.5,47,female,0,0
1018666,6,47,female,0,0
1018667,2,50,female,0,0
1018668,4,42,female,0,0
1018669,6,55,female,0,0
1018671,4,47,female,0,0
1018672,5.5,53,female,0,0
1018673,3,51,female,0,0
1018675,5,37,female,0,0
1018678,4.5,66,female,0,0
1018679,5.5,47,female,0,0
1018680,6,41,female,0,0
1018682,7,65,female,0,0
1018683,5,42,female,0,0
1018684,7,24,female,0,0
1018685,7,18,female,0,0
1018686,4.5,40,female,0,0
1018688,3.5,42,female,0,0
1018689,7,47,female,0,0
1018690,6,53,female,0,0
1018691,2,53,female,0,0
1018692,7,40,female,0,0
1018693,2.5,49,female,0,0
1018695,2.5,32,female,0,0
1018696,3,37,female,0,0
1018697,2,40,female,0,0
1018699,2.5,69,female,0,0
1018701,4.5,62,female,0,0
1018702,4,48,female,0,0
1018704,2.5,45,female,0,0
1018705,5.5,46,female,0,0
1018706,7,41,female,0,0
1018707,2,47,female,0,0
1018708,4,46,female,0,0
1018709,2,41,female,0,0
1018710,2.5,57,female,0,0
1018711,2.5,43,female,0,0
1018713,3,48,female,0,0
1018714,2.5,56,female,0,0
1018715,7,47,female,0,0
1018717,7,40,female,0,0
1018718,7,47,female,0,0
1018719,5,41,female,0,0
1018722,6.5,48,female,0,0
1018724,7,39,female,0,0
1018725,5.5,19,female,0,0
1018726,2.5,66,female,0,0
1018728,4.5,54,female,0,0
1018729,4.5,57,female,0,0
1018731,6.5,38,female,0,0
1018732,2.5,39,female,0,0
1018733,3,51,female,0,0
1018734,7,44,female,0,0
1018738,1.5,37,female,0,0
1018739,6,37,female,0,0
1018740,2.5,47,female,0,0
1018741,4,30,female,0,0
1018743,4.5,63,female,0,0
1018744,3,55,female,0,0
1018745,3,48,female,0,0
1018747,3,33,female,0,0
1018748,3,41,female,0,0
1018749,5,42,female,0,0
1018750,4,34,female,0,0
1018751,7,52,female,0,0
1018752,7,38,female,0,0
1018754,5.5,50,female,0,0
1018755,6,54,female,0,0
1018756,3,53,female,0,0
1018757,1.5,47,female,0,0
1018759,7,51,female,0,0
1018762,2.25,56,female,0,0
1018764,6.5,38,female,0,0
1018765,3.5,29,female,0,0
1018766,6.5,45,female,0,0
1018767,2.5,40,female,0,0
1018768,5.5,35,female,0,0
1018769,2.5,54,female,0,0
1018770,7,44,female,0,0
1018771,7,39,female,0,0
1018772,3,44,female,0,0
1018773,4.5,52,female,0,0
1018775,2.5,45,female,0,0
1018776,6,33,female,0,0
1018777,6.5,31,female,0,0
1018779,7,48,female,0,0
1018780,7,59,female,0,0
1018782,7,62,female,0,0
1018785,7,42,female,1,1
1018786,3,37,female,1,1
1018787,4.5,42,female,1,1
1018788,4.5,50,female,1,1
1018789,7,52,female,1,1
1018790,4,42,female,1,1
1018792,4,38,female,1,1
1018794,7,51,female,1,1
1018795,2.5,37,female,1,1
1018797,5.5,44,female,0,1
1018798,7,47,female,1,1
1018799,1.5,54,female,1,1
1018801,6,43,female,1,1
1018805,3,62,male,0,0
1018807,2,63,male,0,0
1018810,3.5,56,male,0,0
1018811,3,36,male,0,0
1018813,3.5,37,male,0,0
1018814,3.5,54,male,0,0
1018815,5.5,19,male,0,0
1018821,4.5,54,male,0,0
1018822,4,65,male,0,0
1018823,2.5,60,male,0,0
1018826,3,60,male,0,0
1018827,7,46,male,0,0
1018834,1.5,56,male,0,0
1018836,1.5,67,male,0,0
1018838,1.5,49,male,0,0
1018840,7,64,male,0,0
1018841,1.5,62,male,0,0
1018843,3,48,male,0,0
1018844,3.5,37,male,0,0
1018846,2,51,male,0,0
1018847,5,50,male,0,0
1018849,7,56,male,0,0
1018853,6,22,male,0,0
1018856,3.5,54,male,0,0
1018857,1.5,56,male,0,0
1018858,2,51,male,0,0
1018859,4,58,male,0,0
1018861,2,61,male,0,0
1018862,7,31,male,0,0
1018864,3,48,male,0,0
1018867,3,53,male,0,0
1018868,1.5,49,male,0,0
1018869,2,61,male,0,0
1018872,7,59,male,0,0
1018873,4,60,male,0,0
1018875,2,54,male,0,0
1018878,7,37,male,0,0
1018880,2.5,48,male,0,0
1018884,5,45,male,0,0
1018888,3,52,male,0,0
1018890,6,49,male,0,0
1018891,2.5,51,male,0,0
1018892,7,39,male,0,0
1018893,2,56,male,0,0
1018895,7,38,male,0,0
1018896,5,49,male,0,0
1018897,3,52,male,0,0
1018898,6,65,male,0,0
1018901,3,49,male,0,0
1018902,2.5,47,male,0,0
1018905,1.5,40,male,1,0
1018909,3.5,58,male,0,0
1018913,3,53,male,0,0
1018914,3.5,49,male,0,0
1018915,3.5,62,male,0,0
1018916,1.5,50,male,0,0
1018919,4,53,male,0,0
1018923,2.5,53,male,0,0
1018924,2,49,male,0,0
1018925,3.5,43,male,0,0
1018926,2,34,male,0,0
1018928,4,62,male,0,0
1018929,2.5,53,male,0,0
1018932,3.5,56,male,0,0
1018935,6,51,male,0,0
1018937,2,47,male,0,0
1018939,2,42,male,0,0
1018940,2,42,male,0,0
1018942,1.5,32,male,0,0
1018943,6,40,male,0,0
1018945,6,39,male,0,0
1018946,2.5,53,male,0,0
1018947,2.5,57,male,0,0
1018948,1.5,56,male,0,0
1018949,6,42,male,0,0
1018951,1.5,55,male,0,0
1018954,3.5,45,male,1,0
1018955,6.5,43,male,0,0
1018956,4,60,male,0,0
1018958,3,56,male,0,0
1018960,4.5,61,male,0,0
1018961,3,55,male,0,0
1018962,5.5,56,male,0,0
1018963,3,42,male,0,0
1018965,2.5,46,male,0,0
1018969,4.5,54,male,0,0
1018972,2,53,male,1,0
1018973,3,62,female,0,0
1018974,2.5,63,female,0,0
1018975,2.5,44,female,0,0
1018976,1.5,38,female,0,0
1018977,1.5,68,female,0,0
1018978,2,52,female,0,0
1018979,4,44,female,0,0
1018980,3,55,female,0,0
1018983,2,53,female,0,0
1018984,2,47,female,0,0
1018985,2,54,female,0,0
1018987,4,67,female,1,0
1018988,4,35,female,0,0
1018989,1.5,30,female,0,0
1018990,4,46,female,0,0
1018991,7,43,female,0,0
1018992,4,38,female,0,0
1018993,2.5,35,female,0,0
1018994,6,35,female,0,0
1018995,7,48,female,0,0
1018996,2.5,56,female,0,0
1018999,6,27,female,0,0
1019000,7,30,female,0,0
1019001,2.5,30,female,0,0
1019002,3,56,female,0,0
1019003,3.5,49,female,0,0
1019004,1.5,58,female,0,0
1019005,6.5,34,female,0,0
1019007,5.5,54,female,0,0
1019008,3.5,28,female,0,0
1019009,5.5,32,female,0,0
1019010,3.5,33,female,0,0
1019011,6,46,female,0,0
1019012,5.5,47,female,0,0
1019013,3,44,female,0,0
1019014,4.5,55,female,0,0
1019015,7,39,female,1,0
1019016,5,37,female,0,0
1019017,2,49,female,1,0
1019018,3,51,female,0,0
1019021,3.5,46,female,0,0
1019023,2.5,41,female,0,0
1019024,4.5,48,female,0,0
1019025,6.5,48,female,0,0
1019026,3.5,52,female,0,0
1019027,7,62,female,0,0
1019028,3.5,60,female,0,0
1019030,2,42,female,0,0
1019031,3.5,44,female,0,0
1019033,6,41,female,0,0
1019034,2,39,female,0,0
1019035,7,55,female,0,0
1019036,7,46,female,0,0
1019037,5.5,37,female,0,0
1019038,1.5,40,female,0,0
1019042,7,51,female,0,0
1019044,1.5,38,female,0,0
1019046,5,46,female,0,0
1019047,7,30,female,0,0
1019048,3.5,48,female,0,0
1019049,6.5,51,female,0,0
1019054,4.5,37,female,0,0
1019055,3.5,51,female,0,0
1019056,4,39,female,0,0
1019057,3,45,female,0,0
1019058,1.5,47,female,0,0
1019061,3.5,48,female,0,0
1019062,3,48,female,0,0
1019063,7,56,female,0,0
1019064,2.5,40,female,0,0
1019065,4,41,female,0,0
1019066,4,55,female,0,0
1019067,5,50,female,0,0
1019068,7,26,female,0,0
1019069,6.5,38,female,0,0
1019070,6.5,49,female,0,0
1019071,7,38,female,0,0
1019072,4,40,female,0,0
1019073,4.5,58,female,0,0
1019074,7,52,female,0,0
1019078,7,45,female,0,0
1019079,3,52,female,0,0
1019081,7,37,female,0,0
1019083,5,46,female,0,0
1019084,3,35,female,0,0
1019086,7,48,female,0,0
1019089,4,40,female,0,0
1019090,5.5,38,female,0,0
1019091,2,55,female,0,0
1019093,3,48,female,0,0
1019094,6,41,female,0,0
1019095,7,35,female,0,0
1019096,7,53,female,0,0
1019097,5.5,40,female,0,0
1019098,7,46,female,0,0
1019099,1.25,51,female,0,0
1019100,7,59,female,0,0
1019101,2.5,54,female,0,0
1019102,2.5,33,female,0,0
1019103,7,49,female,0,0
1019106,4,42,female,0,0
1019107,7,40,female,0,0
1019108,3,52,female,0,0
1019109,3.5,52,female,0,0
1019110,5,44,female,0,0
1019112,2.5,47,female,0,0
1019113,6,35,female,0,0
1019114,1.25,42,female,0,0
1019115,1.5,51,female,0,0
1019116,7,26,female,0,0
1019118,4,40,female,0,0
1019119,7,38,female,0,0
1019121,2.5,35,female,1,0
1019123,2,47,female,0,0
1019124,1.5,54,female,0,0
1019126,4.5,56,female,0,0
1019127,3,46,female,0,0
1019129,1.5,40,female,0,0
1019133,6,37,female,0,0
1019134,6,36,female,0,0
1019136,1.5,51,female,0,0
1019140,7,41,female,0,0
1019141,3,37,female,0,0
1019142,2.5,40,female,0,0
1019143,2.5,57,female,0,0
1019145,5.5,40,female,0,0
1019148,2,63,male,0,0
1019149,1.5,44,female,0,0
1019150,3,40,female,0,0
1019151,5.5,45,female,0,0
1019152,2.5,52,female,0,0
1019153,3,42,female,0,0
1019155,4,56,female,0,0
1019156,5,22,female,0,0
1019159,4.5,54,female,0,0
1019160,7,38,female,0,0
1019163,7,35,female,0,0
1019164,5,53,female,0,0
1019165,1.5,49,female,0,0
1019166,7,64,female,0,0
1019167,6.5,38,female,0,0
1019168,7,35,female,0,0
1019169,2.5,36,female,0,0
1019170,3.5,28,female,1,0
1019171,6.5,52,female,0,0
1019172,3,61,female,0,0
1019173,3,56,female,0,0
1019174,5,46,female,0,0
1019176,5,39,female,0,0
1019177,4,40,female,0,0
1019179,5.5,47,female,0,0
1019180,6.5,46,female,0,0
1019182,6.5,42,female,0,0
1019183,3.5,41,female,0,0
1019184,2.5,52,female,0,0
1019185,5,37,female,0,0
1019186,4.5,55,female,0,0
1019188,3,42,female,0,0
1019190,1.5,51,female,0,0
1019191,4,56,female,1,0
1019193,6.5,50,female,0,0
1019195,2,41,female,0,0
1019196,5,42,female,0,0
1019197,2.5,54,female,0,0
1019198,6.5,53,female,0,0
1019200,6.5,38,female,0,0
1019201,7,46,female,0,0
1019202,4.5,54,female,0,0
1019203,1.5,43,female,0,0
1019204,3,44,female,0,0
1019205,2.5,47,female,0,0
1019206,2,56,female,0,0
1019207,5,44,female,0,0
1019208,2.5,60,female,0,0
1019209,2.5,32,female,0,0
1019211,3.5,50,female,0,0
1019212,7,48,female,0,0
1019213,7,49,female,0,0
1019215,2,33,female,0,0
1019216,7,41,female,0,0
1019218,4.5,38,female,0,0
1019219,5,53,female,0,0
1019220,7,37,female,0,0
1019221,7,42,female,0,0
1019226,3.5,37,female,0,0
1019227,3.5,54,female,0,0
1019229,2.5,38,female,0,0
1019230,5.5,38,female,0,0
1019232,7,38,female,0,0
1019233,6,51,female,0,0
1019234,6.5,47,female,1,0
1019237,6,43,female,0,0
1019238,6,62,female,1,0
1019239,7,49,female,1,0
1019241,6.5,28,female,1,0
1019242,4.5,56,female,1,0
1019243,7,40,female,1,0
1019247,2,42,female,1,0
1019248,2,59,female,1,0
1019249,7,37,female,1,0
1019250,4.5,48,female,1,0
1019251,3.5,49,female,1,0
1019252,5.5,52,female,1,0
1019253,5.5,41,female,1,0
1019255,6,49,female,1,0
1019261,3,31,female,1,0
1019265,2.5,47,female,1,0
1019266,2,50,female,1,0
1019267,4,31,female,1,0
1019268,5.5,52,female,0,0
1019271,7,50,female,1,0
1019272,7,35,female,1,0
1019273,7,40,female,1,0
1019274,4.5,44,female,1,0
1019275,4,36,female,1,0
1019276,4,38,female,1,0
1019277,2,34,female,1,0
1019278,2,35,female,1,0
1019279,4,20,female,1,0
1019284,7,42,female,0,0
1019289,2,40,female,0,0
1019290,4,61,female,1,0
1019291,2,45,female,1,0
1019293,7,52,male,0,0
1019295,3.5,53,male,0,0
1019298,7,48,male,0,0
1019299,3.5,42,male,0,0
1019300,4,48,male,0,0
1019302,4.5,54,male,0,0
1019303,2.5,48,male,0,0
1019304,7,57,male,0,0
1019306,2,46,male,0,0
1019312,2.5,45,male,0,0
1019313,4,38,male,0,0
1019316,6,41,male,0,0
1019319,2.5,50,male,0,0
1019321,7,47,male,0,0
1019323,2,54,male,0,0
1019327,1.5,54,male,0,0
1019328,2,48,male,0,0
1019329,7,44,male,0,0
1019333,6,38,male,0,0
1019335,5,45,male,0,0
1019338,6,45,male,0,0
1019339,1.5,49,male,0,0
1019340,3.5,41,male,0,0
1019343,7,52,male,0,0
1019348,6,62,male,0,0
1019349,3.5,50,male,0,0
1019350,3,45,male,0,0
1019353,3.5,47,male,0,0
1019361,2,49,male,0,0
1019363,2,52,male,0,0
1019365,1.25,56,male,0,0
1019368,3,50,male,0,0
1019369,1.5,50,male,0,0
1019371,2,57,male,0,0
1019373,4.5,44,male,0,0
1019374,2.5,58,male,0,0
1019377,2.5,56,male,0,0
1019378,3,51,male,0,0
1019379,5,62,male,0,0
1019380,6.5,59,male,0,0
1019381,4,55,male,0,0
1019382,3,48,male,0,0
1019386,3,42,female,1,0
1019387,6.5,44,female,1,0
1019390,1.5,45,female,1,0
1019391,7,54,female,0,0
1019395,2.5,52,female,1,0
1019397,2.5,61,female,1,0
1019399,2.5,44,female,1,0
1019401,2.5,47,female,1,0
1019402,1.5,54,female,1,0
1019403,2,68,female,1,0
1019404,7,20,female,1,0
1019405,1.5,50,female,1,0
1019409,6,35,female,1,0
1019410,1.5,49,female,1,0
1019411,1.5,51,female,1,0
1019412,4.5,47,female,1,0
1019413,2,59,female,1,0
1019414,3,36,female,1,0
1019415,1.5,47,female,0,0
1019416,2,51,female,1,0
1019417,4.5,48,female,1,0
1019418,2.5,57,female,1,0
1019419,6.5,40,female,0,0
1019420,6.5,60,female,0,0
1019421,1.5,59,male,1,0
1019423,6.5,49,male,1,0
1019427,3.5,49,male,1,0
1019429,2,55,male,1,0
1019431,4.5,60,male,1,0
1019432,1.5,64,male,1,0
1019434,4,51,female,0,0
1019435,5,47,female,0,0
1019436,7,54,female,0,0
1019437,6,34,female,0,0
1019438,4,46,female,0,0
1019439,2,58,female,0,0
1019441,2.5,52,female,0,0
1019442,3,28,female,0,0
1019444,2.5,38,female,0,0
1019445,1.5,43,female,0,0
1019447,5.5,52,female,0,0
1019449,4,45,female,0,0
1019450,4.5,40,female,0,0
1019451,2.5,28,female,0,0
1019452,2,49,female,0,0
1019453,4.5,47,female,0,0
1019454,4,57,female,0,0
1019455,5.5,47,female,0,0
1019457,7,61,female,0,0
1019459,3,47,female,0,0
1019460,7,33,female,0,0
1019461,4.5,42,female,0,0
1019462,4,44,female,0,0
1019464,7,57,female,0,0
1019465,7,50,female,0,0
1019467,4,50,female,0,0
1019468,2,56,female,0,0
1019469,7,46,female,0,0
1019470,6,59,female,0,0
1019472,1.25,48,female,0,0
1019473,7,42,female,0,0
1019477,4.5,52,female,0,0
1019478,2.5,49,female,0,0
1019479,7,47,female,0,0
1019480,4.5,34,female,0,0
1019482,4.5,37,female,0,0
1019486,2.5,41,female,0,0
1019489,7,46,female,0,0
1019490,5,56,female,0,0
1019491,6,39,female,0,0
1019492,6,41,female,0,0
1019496,7,37,female,0,0
1019498,2.5,66,female,0,0
1019499,7,69,female,0,0
1019500,3,41,female,0,0
1019503,4.5,47,female,0,0
1019504,2,67,female,0,0
1019505,6,27,female,0,0
1019507,4,48,female,0,0
1019508,3.5,50,female,0,0
1019510,2.5,45,female,0,0
1019512,7,41,female,0,0
1019513,2,51,female,0,0
1019514,6,52,female,0,0
1019515,6,27,female,0,0
1019517,5,42,female,0,0
1019520,1.5,35,female,0,0
1019521,1.5,50,female,0,0
1019522,6.5,42,female,0,0
1019523,3,43,female,0,0
1019524,7,39,female,0,0
1019525,4,50,female,0,0
1019527,3,42,female,0,0
1019528,4.5,33,female,0,0
1019529,3.5,45,female,0,0
1019530,4.5,48,female,0,0
1019533,4.5,53,female,0,0
1019534,2,57,female,0,0
1019535,2,61,female,0,0
1019536,3.5,50,female,0,0
1019537,5,49,female,0,0
1019538,5.5,48,female,0,0
1019539,4,43,female,0,0
1019540,7,40,female,0,0
1019542,7,46,female,0,0
1019543,3,53,female,0,0
1019544,4.5,66,female,0,0
1019546,6,63,female,0,0
1019548,5.5,51,female,0,0
1019549,1.5,48,female,0,0
1019550,6,34,female,0,0
1019551,4,56,female,0,0
1019552,7,51,female,0,0
1019553,1.5,55,female,0,0
1019554,5,43,female,0,0
1019555,5.5,64,female,0,0
1019556,3,62,female,0,0
1019558,3.5,46,female,0,0
1019559,7,64,female,0,0
1019560,6.5,40,female,0,0
1019562,4.5,61,female,0,0
1019565,3.5,49,female,0,0
1019566,2,44,female,0,0
1019567,3.5,42,female,0,0
1019568,4,52,female,0,0
1019570,7,41,female,0,0
1019581,2.5,63,female,0,0
1019582,3.5,48,female,0,0
1019583,1.5,50,female,0,0
1019585,7,54,female,0,0
1019587,5,37,female,0,0
1019589,6.5,36,female,0,0
1019590,3,54,female,0,0
1019591,4.5,46,female,0,0
1019593,4.5,44,female,0,0
1019594,6.5,44,female,0,0
1019595,7,37,female,0,0
1019597,4,60,female,0,0
1019598,3.5,17,female,0,0
1019600,1.5,49,female,0,0
1019601,6,43,female,0,0
1019602,5.5,30,female,0,0
1019603,2.5,42,female,0,0
1019604,2,54,female,0,0
1019605,5.5,65,female,0,0
1019607,4.5,29,female,0,0
1019608,1.5,51,female,0,0
1019609,6,47,female,0,0
1019610,7,23,female,0,0
1019611,6,46,female,0,0
1019612,7,58,female,0,0
1019613,5.5,43,female,0,0
1019614,4.5,42,female,0,0
1019615,5.5,33,female,1,0
1019617,1.5,53,female,0,0
1019618,5,49,female,0,0
1019619,5.5,54,female,0,0
1019620,7,32,female,0,0
1019621,4.5,37,female,0,0
1019623,7,49,female,0,0
1019624,2.5,41,female,0,0
1019627,4,42,female,0,0
1019628,7,43,female,0,0
1019629,3,58,female,0,0
1019631,3.5,51,female,0,0
1019633,5.5,32,female,0,1
1019634,6,45,female,0,1
1019635,4,44,female,0,1
1019636,4,30,female,0,1
1019637,4,43,female,0,1
1019638,1.5,33,female,0,1
1019639,3,52,female,0,1
1019642,7,46,female,0,1
1019645,4.5,47,female,0,0
1019651,4.5,58,female,0,0
1019652,2.5,54,female,0,0
1019654,1.25,67,female,0,0
1019655,1.5,53,female,0,0
1019656,7,55,female,0,0
1019658,6,39,female,0,0
1019661,1.5,51,male,0,1
1019663,2.5,51,male,0,1
1019664,5.5,50,male,0,1
1019667,2,18,male,0,1
1019669,5.5,35,male,0,1
1019672,1.75,65,male,0,1
1019673,5.5,57,male,0,1
1019674,2,52,male,1,1
1019676,1.5,44,male,0,1
1019677,2.5,41,male,0,1
1019678,3.5,54,male,0,1
1019683,4,57,male,1,1
1019688,1.5,56,male,0,1
1019689,1.5,56,male,0,1
1019690,1.5,48,male,1,1
1019691,2.5,41,male,0,1
1019696,2,47,male,1,1
1019698,3.5,55,male,0,1
1019699,4,67,male,0,1
1019701,5,64,male,0,1
1019702,6,52,male,1,1
1019703,6,57,male,0,1
1019704,2.5,46,male,0,1
1019708,3.5,54,male,0,1
1019709,2.5,23,male,0,1
1019710,5.5,47,male,0,1
1019713,1.5,58,male,1,1
1019714,4,45,male,0,1
1019715,4.5,55,male,0,1
