trialorder,RT,accuracy,itemname,subjectid,group,gender,age.months,Voice,Nasal,Fricative,Liquid_SV,Bilabials,Labiodentals,Alveolars,Palatals,Velars,Glottals,task,logrt,Length,Ortho_N,BG_Sum,BG_Mean,BG_Freq_By_Pos,TOWREW_skill,TOWRENW_skill,spoonerisms,OLD,PLD,Lg.UK.CDcount,brookesIMG,AoA_Kup_lem,regularity
159,434.2,1,yet,naming104,TDadult,Male,756,0,0,0,1,0,0,0,1,0,0,naming,2.637689819,3,13,1536,768,405,2.066666667,1.465116279,30,1.25,1.25,4.398287305,1.793103448,6.95705,1
81,603.7,1,act,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,0,0,naming,2.780821176,3,5,2603,1301.5,258,2.022222222,1.431818182,30,1.5,1,4.034066679,4,6.42,1
66,634.5,1,ask,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,0,0,naming,2.802431626,3,4,1678,839,207,2.022222222,1.431818182,30,1.5,1.55,4.358144325,3.275862069,2.89,0
53,740.5,1,both,naming105,TDadult,Male,252,1,0,0,0,1,0,0,0,0,0,naming,2.869525063,4,4,2992,997.333,860,2.022222222,1.431818182,30,1.65,1.25,4.437179582,2.413793103,4.772365,0
150,551.5,1,box,naming105,TDadult,Male,252,1,0,0,0,1,0,0,0,0,0,naming,2.741545517,3,10,860,430,380,2.022222222,1.431818182,30,1.4,1.05,4.051846838,6.034482759,4.3,1
41,707.1,1,broad,naming105,TDadult,Male,252,1,0,0,0,1,0,0,0,0,0,naming,2.849480837,5,2,4189,1047.25,1348,2.022222222,1.431818182,30,1.7,1.35,3.390935107,2.931034483,10.5,0
124,577.1,1,bronze,naming105,TDadult,Male,252,1,0,0,0,1,0,0,0,0,0,naming,2.761251074,6,0,7848,1569.6,1397,2.022222222,1.431818182,30,2.05,1.85,3.246005904,5.344827586,10,1
18,666.6,1,calf,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.823865309,4,3,4968,1656,1239,2.022222222,1.431818182,30,1.85,1.1,2.819543936,5.724137931,6.63,0
20,640.2,1,can,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.80631567,3,15,5286,2643,1371,2.022222222,1.431818182,30,1,1,4.63597607,5.24137931,4.32,1
63,634.1,1,care,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.802157753,4,24,9310,3103.333,2195,2.022222222,1.431818182,30,1,1,4.227783901,4.24137931,5.65,0
35,1077.2,1,carve,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,3.032296345,5,3,6886,1721.5,2072,2.022222222,1.431818182,30,1.65,1.6,2.773786445,4.034482759,6.35,1
68,565,1,chance,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.752048448,6,2,9175,1835,1687,2.022222222,1.431818182,30,1.75,1.7,4.363442741,2.75862069,7.78,0
104,592.4,1,cheat,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.77261505,5,4,9262,2315.5,1502,2.022222222,1.431818182,30,1.7,1.45,3.048441804,3.344827586,5.11,1
62,627.9,1,cheer,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.797890483,5,3,10298,2574.5,2421,2.022222222,1.431818182,30,1.75,1.2,3.499687083,4.862068966,5,0
99,526.1,1,chew,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.721068302,4,4,3575,1191.667,850,2.022222222,1.431818182,30,1.75,1.5,3.003460532,5.068965517,4.05,1
47,602.1,1,child,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.779668627,5,3,4364,1091,1170,2.022222222,1.431818182,30,1.85,1.85,4.058312121,6.068965517,5.14536,0
116,567.1,1,choice,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.753659647,6,0,6985,1397,1328,2.022222222,1.431818182,30,1.95,2,4.095134467,2.827586207,5.17,1
17,636.2,1,chop,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.803593665,4,7,3462,1154,1000,2.022222222,1.431818182,30,1.45,1.4,3.283527365,5.24137931,6.74,1
12,822.2,1,chose,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.914977472,5,6,5587,1396.75,1360,2.022222222,1.431818182,30,1.55,1.75,3.63748973,2.310344828,4.74,0
167,620.4,1,class,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.792671789,5,8,5621,1405.25,1293,2.022222222,1.431818182,30,1.5,1.2,3.98583049,5.24137931,4.95,0
125,578.9,1,clean,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.76260355,5,3,9293,2323.25,1302,2.022222222,1.431818182,30,1.7,1.45,4.025756315,5.448275862,3.89,1
170,589,1,clerk,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.770115295,5,1,10427,2606.75,1097,2.022222222,1.431818182,30,1.9,1.8,2.705007959,4.551724138,6.74,0
56,666.6,1,club,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.823865309,4,1,1537,512.333,571,2.022222222,1.431818182,30,1.85,1.75,3.954435486,5.517241379,5.89,1
114,564.2,1,coast,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.751433082,5,3,7910,1977.5,2601,2.022222222,1.431818182,30,1.65,1.15,3.830075166,5.931034483,6.43,1
69,748.5,1,cod,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.874191805,3,16,3008,1504,1887,2.022222222,1.431818182,30,1,1,2.772321707,5.620689655,11.5,1
153,581.5,1,cold,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.764549719,4,12,4100,1366.667,2295,2.022222222,1.431818182,30,1.15,1,4.101678351,4.965517241,3.95,0
101,744.5,1,comb,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.871864702,4,5,4120,1373.333,2479,2.022222222,1.431818182,30,1.6,1,2.718501689,6.24137931,5.5,0
102,696.5,1,cook,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.842921121,4,11,3628,1209.333,2268,2.022222222,1.431818182,30,1.25,1.15,3.70018433,6.103448276,4.22,0
55,730.3,1,cope,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.863501301,4,17,4887,1629,2233,2.022222222,1.431818182,30,1,1,3.682776646,2.931034483,9.44,1
19,812.3,1,cost,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.909716453,4,9,6883,2294.333,2731,2.022222222,1.431818182,30,1.4,1.25,4.130848183,3.551724138,5.67,1
23,760.9,1,cough,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.881327584,5,6,4940,1235,2485,2.022222222,1.431818182,30,1.7,1.35,2.854306042,5.931034483,4.32,0
118,558.6,1,could,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.747100931,5,2,5512,1378,2434,2.022222222,1.431818182,30,1.85,1.4,4.616223371,2.137931034,4.32,0
168,549.3,1,deal,naming105,TDadult,Male,252,1,0,0,0,0,0,1,0,0,0,naming,2.739809599,4,16,7480,2493.333,1923,2.022222222,1.431818182,30,1.05,1,4.26883529,3.379310345,6,1
123,601.9,1,death,naming105,TDadult,Male,252,1,0,0,0,0,0,1,0,0,0,naming,2.779524343,5,1,9920,2480,2308,2.022222222,1.431818182,30,1.85,1.5,4.093631777,5.379310345,5.37,0
87,659.9,1,down,naming105,TDadult,Male,252,1,0,0,0,0,0,1,0,0,0,naming,2.819478128,4,4,1439,479.667,485,2.022222222,1.431818182,30,1.55,1.3,4.578730872,4.620689655,4.93222,1
127,512.4,1,draw,naming105,TDadult,Male,252,1,0,0,0,0,0,1,0,0,0,naming,2.709609121,4,5,3732,1244,1081,2.022222222,1.431818182,30,1.55,1.65,3.890253305,5.103448276,4.11,0
14,616.7,1,ease,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,0,0,naming,2.790073948,4,6,5298,1766,777,2.022222222,1.431818182,30,1.4,1,3.457276186,1.965517241,9.11,0
138,590.2,1,eat,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,0,0,naming,2.770999205,3,11,5996,2998,651,2.022222222,1.431818182,30,1,1,4.102982231,5.931034483,2.78,1
76,641.2,1,eye,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,0,0,naming,2.806993514,3,8,418,209,70,2.022222222,1.431818182,30,1.45,1,4.174612142,6.75862069,3.75,0
111,557.3,1,face,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.746089043,4,11,3524,1174.667,824,2.022222222,1.431818182,30,1.2,1,4.375059754,6.206896552,3.75,1
85,475.6,1,fact,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.677241846,4,5,3031,1010.333,735,2.022222222,1.431818182,30,1.55,1.25,4.377306251,3.034482759,6.47,1
93,453.1,1,fade,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.656194062,4,11,4080,1360,803,2.022222222,1.431818182,30,1.35,1,2.972202838,3.827586207,6.95,1
166,841.8,1,faith,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.925208921,5,0,4847,1211.75,1118,2.022222222,1.431818182,30,1.95,1.4,3.651859269,3.172413793,7.62,1
34,511.8,1,fall,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.709100282,4,12,5109,1703,1365,2.022222222,1.431818182,30,1.3,1,4.103803721,4.689655172,4.71,0
43,911.9,1,FALSE,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.959947216,5,0,5938,1484.5,1245,2.022222222,1.431818182,30,2,1.75,3.493736802,3,6.72,0
136,481,1,far,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.682145076,3,16,3393,1696.5,1261,2.022222222,1.431818182,30,1,1.05,4.474726042,3.448275862,4.878935,0
94,478.8,1,farm,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.680154142,4,6,3976,1325.333,1478,2.022222222,1.431818182,30,1.55,1.6,3.663229635,5.896551724,3.85,1
90,517,1,fast,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.713490543,4,11,5445,1815,1437,2.022222222,1.431818182,30,1.3,1.05,4.129012793,4.862068966,3.738636,0
30,582.3,1,fault,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.76514679,5,2,2302,575.5,628,2.022222222,1.431818182,30,1.8,1.35,3.844290743,2.965517241,6.94,0
31,528.9,1,fear,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.723373567,4,12,5351,1783.667,1368,2.022222222,1.431818182,30,1.25,1,3.93166124,4.275862069,4.79,0
46,452.6,1,feel,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.65571455,4,9,3175,1058.333,551,2.022222222,1.431818182,30,1.4,1,4.479647279,3.862068966,5.11,1
54,452.7,1,from,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.655810494,4,2,3738,1246,1177,2.022222222,1.431818182,30,1.9,1.7,4.625528515,2.137931034,4.441998,1
39,746.5,1,front,naming105,TDadult,Male,252,0,0,1,0,0,1,0,0,0,0,naming,2.873029812,5,2,10145,2536.25,1569,2.022222222,1.431818182,30,1.8,1.75,4.338635752,3.75862069,5.187988,0
113,676.2,1,gain,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.830075166,4,9,8428,2809.333,939,2.022222222,1.431818182,30,1.35,1,3.507990725,2.827586207,7.11,1
148,625.9,1,get,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.796504952,3,14,2565,1282.5,520,2.022222222,1.431818182,30,1.2,1.05,4.625888384,2.448275862,3.17,0
74,754.8,1,give,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.877831891,4,7,3352,1117.333,586,2.022222222,1.431818182,30,1.5,1.65,4.550350672,3.75862069,4.28,0
152,561.4,1,glass,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.749272408,5,3,5478,1369.5,1112,2.022222222,1.431818182,30,1.75,1.5,3.852296966,6.172413793,4.47,0
151,944.7,1,gloom,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.975293915,5,2,4048,1012,799,2.022222222,1.431818182,30,1.8,1.45,2.862727528,4.034482759,9,1
107,666.6,1,grace,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.823865309,5,8,6954,1738.5,1773,2.022222222,1.431818182,30,1.4,1,3.335858911,2.517241379,7.287417,1
130,605.2,1,grant,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.781898919,5,4,10359,2589.75,2000,2.022222222,1.431818182,30,1.7,1.55,3.457276186,3.034482759,12.008468,0
75,740.6,1,guard,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.869583708,5,0,4407,1101.75,801,2.022222222,1.431818182,30,1.95,1.25,3.458033192,5.586206897,6.25,1
109,626.8,1,guide,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,1,0,naming,2.797128988,5,3,4260,1065,761,2.022222222,1.431818182,30,1.75,1,3.635785236,4.379310345,7.11,1
16,525,1,halt,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.720159303,4,9,4580,1526.667,1078,2.022222222,1.431818182,30,1.4,1.3,3.172894698,3.724137931,8.11,0
98,711.9,1,hang,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.852418993,4,10,8547,2849,1439,2.022222222,1.431818182,30,1.4,1,4.066512278,5.206896552,6.68,1
22,483.2,1,hate,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.684126926,4,16,9721,3240.333,1602,2.022222222,1.431818182,30,1,1,3.894814329,3.689655172,5.53,1
59,506.6,1,have,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.704665185,4,12,3429,1143,891,2.022222222,1.431818182,30,1.2,1.1,4.64073975,2.931034483,3.72,0
84,644.6,1,head,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.809290301,4,13,4615,1538.333,1307,2.022222222,1.431818182,30,1.15,1,4.433433786,5.827586207,3.42,0
73,498,1,heat,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.697229343,4,11,7745,2581.667,1416,2.022222222,1.431818182,30,1.2,1,3.764848357,5.034482759,5.33,1
64,588.2,1,help,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.76952502,4,7,3566,1188.667,816,2.022222222,1.431818182,30,1.55,1.5,4.514228887,4.379310345,3.65,1
51,695.6,1,her,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.842359573,3,6,7911,3955.5,985,2.022222222,1.431818182,30,1.3,1.25,4.52928916,4.103448276,5.092075,0
88,628.7,1,his,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.79844346,3,6,3845,1922.5,976,2.022222222,1.431818182,30,1.4,1,4.596575105,4,3.685351,0
143,579.3,1,hit,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.762903528,3,15,3263,1631.5,397,2.022222222,1.431818182,30,1,1,4.265266048,5.827586207,4.75,1
132,840.7,1,house,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.924641047,5,5,6368,1592,1449,2.022222222,1.431818182,30,1.6,1.65,4.392098727,6.551724138,3.16,0
27,498.1,1,hurt,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,0,1,naming,2.697316542,4,5,2647,882.333,922,2.022222222,1.431818182,30,1.65,1.2,3.894149847,5,4,1
154,548.6,1,ice,naming105,TDadult,Male,252,1,0,0,0,0,0,0,0,0,0,naming,2.739255803,3,4,3939,1969.5,73,2.022222222,1.431818182,30,1.45,1,3.818489822,5.965517241,3.86,1
159,714.6,1,job,naming105,TDadult,Male,252,1,0,0,0,0,0,0,1,0,0,naming,2.854063012,3,14,503,251.5,220,2.022222222,1.431818182,30,1.2,1.45,4.412913926,4.724137931,5.39,0
133,717.7,1,join,naming105,TDadult,Male,252,1,0,0,0,0,0,0,1,0,0,naming,2.855942946,4,3,7389,2463,642,2.022222222,1.431818182,30,1.75,1.6,4.178861887,4,5.83,1
92,578.9,1,keep,naming105,TDadult,Male,252,0,0,0,0,0,0,0,0,1,0,naming,2.76260355,4,9,2442,814,395,2.022222222,1.431818182,30,1.5,1,4.509847434,2.689655172,4.42,1
129,524.5,1,land,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.719745493,4,11,7264,2421.333,1468,2.022222222,1.431818182,30,1.2,1,4.087035665,5.482758621,5.22,1
147,514.6,1,large,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.711469782,5,2,6501,1625.25,1665,2.022222222,1.431818182,30,1.85,1.8,4.147892645,4.448275862,5.74,1
40,936,1,lark,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.971275849,4,9,5254,1751.333,1406,2.022222222,1.431818182,30,1.4,1.4,2.672097858,3.551724138,11.82,1
86,815.9,1,last,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.911636933,4,14,7036,2345.333,1462,2.022222222,1.431818182,30,1.15,1,4.56877649,3.413793103,4.346085,0
97,544,1,laugh,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.7355989,5,0,3279,819.75,709,2.022222222,1.431818182,30,1.95,1.05,3.879325301,6,3.79,0
67,556.4,1,learn,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.745387121,5,1,8669,2167.25,1512,2.022222222,1.431818182,30,1.8,1.5,4.084003991,3.75862069,4.44,0
155,519.8,1,less,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.715836275,4,8,9476,3158.667,1000,2.022222222,1.431818182,30,1.55,1.15,4.305114808,2.793103448,3.95,1
112,542.9,1,long,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.734719842,4,7,9994,3331.333,1705,2.022222222,1.431818182,30,1.5,1.2,4.544477329,4.482758621,4.239515,1
161,560.3,1,look,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.748420622,4,11,2624,874.667,807,2.022222222,1.431818182,30,1.4,1.1,4.609818435,4.482758621,4.05,0
37,680.1,1,love,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.832572775,4,12,3911,1303.667,758,2.022222222,1.431818182,30,1.15,1.35,4.46170857,5,5.17,0
141,625.2,1,man,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.796018969,3,16,5163,2581.5,1372,2.022222222,1.431818182,30,1,1,4.489283323,6.275862069,3.11,1
95,567.5,1,match,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.753965866,5,8,7617,1904.25,1681,2.022222222,1.431818182,30,1.55,1.3,3.970160843,4.892857143,5.72,1
156,550.7,1,mend,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.740915076,4,11,7319,2439.667,1364,2.022222222,1.431818182,30,1.3,1.2,2.876794976,4.862068966,9.11,1
119,517.4,1,monk,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.713826424,4,5,5856,1952,1644,2.022222222,1.431818182,30,1.7,1.4,2.649334859,5.517241379,10.29,0
11,559,1,month,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.747411808,5,2,9911,2477.75,2268,2.022222222,1.431818182,30,1.8,1.9,4.096979495,3.310344828,5.79,0
82,495.2,1,mood,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.694780636,4,9,2425,808.333,971,2.022222222,1.431818182,30,1.35,1,3.684755622,3.689655172,6.58,1
121,571.7,1,mould,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.757168192,5,3,4003,1000.75,1141,2.022222222,1.431818182,30,1.8,1,3.102776615,5.068965517,11.33,0
79,577,1,move,naming105,TDadult,Male,252,1,1,0,0,1,0,0,0,0,0,naming,2.761175813,4,9,3406,1135.333,926,2.022222222,1.431818182,30,1.35,1.4,4.3887227,4.655172414,4.62,0
105,598.5,1,noise,naming105,TDadult,Male,252,1,1,0,0,0,0,0,0,0,0,naming,2.777064155,5,4,5939,1484.75,950,2.022222222,1.431818182,30,1.7,1.7,3.789651209,4.24137931,4.5,0
144,720,1,nor,naming105,TDadult,Male,252,1,1,0,0,0,0,0,0,0,0,naming,2.857332496,3,5,3553,1776.5,971,2.022222222,1.431818182,30,1.6,1,3.589837943,2,8.608885,0
126,506.4,1,now,naming105,TDadult,Male,252,1,1,0,0,0,0,0,0,0,0,naming,2.704493697,3,15,1485,742.5,431,2.022222222,1.431818182,30,1.05,1.15,4.634598171,3.310344828,5.25193,1
21,536.9,1,nurse,naming105,TDadult,Male,252,1,1,0,0,0,0,0,0,0,0,naming,2.729893404,5,3,5125,1281.25,1133,2.022222222,1.431818182,30,1.8,1.65,3.45909079,6.206896552,5.84,1
108,551,1,part,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.741151599,4,14,5066,1688.667,1908,2.022222222,1.431818182,30,1,1.05,4.479287316,3,5.11,1
83,603.4,1,pink,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.780605306,4,14,8002,2667.333,901,2.022222222,1.431818182,30,1.15,1.15,3.66133934,6.655172414,3.8,1
134,821.3,1,pint,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.914501823,4,10,10734,3578,1222,2.022222222,1.431818182,30,1.15,1.7,3.261500773,5.965517241,8.37,0
164,600.8,1,plant,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.778729924,5,4,9297,2324.25,1590,2.022222222,1.431818182,30,1.55,1.6,3.689752696,6.172413793,3.95,0
100,579.2,1,plus,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.762828553,4,2,2826,942,621,2.022222222,1.431818182,30,1.75,1.65,3.876564214,3.379310345,6.370915,1
50,583.1,1,posh,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.765743041,4,9,3215,1071.667,822,2.022222222,1.431818182,30,1.55,1.4,3.396896449,4.586206897,11.88,1
60,657.9,1,pure,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.818159886,4,9,6292,2097.333,1204,2.022222222,1.431818182,30,1.4,1.75,3.534280005,3.172413793,7.95,0
103,619.8,1,put,naming105,TDadult,Male,252,0,0,0,0,1,0,0,0,0,0,naming,2.792251572,3,15,1338,669,574,2.022222222,1.431818182,30,1.05,1.05,4.568706152,2.586206897,3.72,0
157,509.2,1,range,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.706888395,5,0,11723,2930.75,1621,2.022222222,1.431818182,30,1.65,1.7,3.908324139,2.931034483,7.11,0
15,647.5,1,rash,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.811239773,4,11,5857,1952.333,881,2.022222222,1.431818182,30,1.25,1,2.798650645,5.172413793,5.78,1
91,471.1,1,reach,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.673113104,5,8,9338,2334.5,2799,2.022222222,1.431818182,30,1.45,1.25,3.960756091,4,4.89,1
117,493.1,1,real,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.692935003,4,14,9421,3140.333,2432,2.022222222,1.431818182,30,1.15,1.85,4.421192468,2.517241379,4.95,0
13,799.2,1,rear,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.902655475,4,16,9322,3107.333,2630,2.022222222,1.431818182,30,1.1,1,3.294466226,4,6.89,0
165,772.2,1,rent,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.887729797,4,15,11376,3792,2427,2.022222222,1.431818182,30,1.2,1,3.44870632,3.931034483,8.89,1
52,778.7,1,rinse,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.891370175,5,0,13656,3414,1454,2.022222222,1.431818182,30,1.95,1.6,2.491361694,4.965517241,4.95,1
145,672.9,1,roast,naming105,TDadult,Male,252,1,0,0,1,0,0,1,0,0,0,naming,2.827950528,5,4,7580,1895,1123,2.022222222,1.431818182,30,1.75,1.1,3.118264726,5.344827586,8.5,0
160,502.4,1,saw,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.701049631,3,15,962,481,409,2.022222222,1.431818182,30,1.1,1,4.357839597,4.793103448,5.3585,0
78,511.4,1,scold,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.708760724,5,1,4977,1244.25,677,2.022222222,1.431818182,30,1.85,1.7,1.556302501,5.068965517,8.53,0
36,545.6,1,sense,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.736874362,5,2,9734,2433.5,1753,2.022222222,1.431818182,30,1.8,1.2,4.225980885,2.862068966,7.32,1
71,463.8,1,shall,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.666330744,5,6,7121,1780.25,1218,2.022222222,1.431818182,30,1.65,1.25,4.19813452,1.655172414,8.42,1
28,501.6,1,share,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.700357528,5,15,9947,2486.75,1798,2.022222222,1.431818182,30,1.1,1,4.02473189,3.655172414,4.84,0
42,455.1,1,she,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.658106836,3,4,3044,1522,754,2.022222222,1.431818182,30,1.6,1,4.545307116,4.034482759,3.568124,1
29,447.8,1,short,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.651084089,5,7,6246,1561.5,1227,2.022222222,1.431818182,30,1.45,1.5,4.196921945,4.620689655,4.32,0
33,762.6,1,shout,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.882296801,5,6,5106,1276.5,1021,2.022222222,1.431818182,30,1.55,1.45,3.583538819,5.24137931,4.72,1
128,453.9,1,show,naming105,TDadult,Male,252,0,0,1,0,0,0,0,1,0,0,naming,2.656960183,4,10,3175,1058.333,936,2.022222222,1.431818182,30,1.25,1,4.496680618,4.793103448,6.21,0
38,503.4,1,skate,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.701913211,5,2,8916,2229,1126,2.022222222,1.431818182,30,1.7,1.35,2.57634135,5.896551724,5.37,1
25,488.5,1,skill,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.688864568,5,5,3701,925.25,597,2.022222222,1.431818182,30,1.6,1.15,3.547897718,2.965517241,6.8,1
115,416.5,1,staff,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.619615006,5,2,6077,1519.25,1145,2.022222222,1.431818182,30,1.85,1.45,3.940964493,5,10,0
70,465.2,1,stay,naming105,TDadult,Male,252,0,0,1,0,0,0,1,0,0,0,naming,2.667639706,4,8,5865,1955,1069,2.022222222,1.431818182,30,1.35,1.1,4.345412943,3,4.22,1
